month,strategy_return,benchmark_return,excess_return
2026-03,0.0,-0.08024622856291252,0.08024622856291252
2026-04,0.07792027713540062,0.07026032913386726,0.0076599480015333565
2026-05,0.01719179205631738,-0.037997464140089754,0.05518925619640713
2026-06,-0.0027772037673435834,-0.054262434225976985,0.0514852304586334
2026-07,-0.026125112538807227,-0.0836323935138007,0.05750728097499347
2026-08,-0.01246005027467123,0.09662205117290279,-0.10908210144757402
