date,canonical_theme,code,stock_name,board_level,first_limit_touch_time,amount,ret,theme_rank,theme_score,followers_5m,followers_10m,followers_20m,leadership_score,elastic_flag,market_cycle,role_candidate,total_leader_candidate
2026-07-01,化工,300481,濮阳惠成,1.0,,1116867352.0585938,0.20996818663838823,1,0.6338636363636363,0,0,0,0.504709090909091,True,高潮,theme_leader,False
2026-07-01,化工,603379,三美股份,2.0,,3591135358.0,0.030617283950617358,1,0.6338636363636363,0,0,0,0.496709090909091,False,高潮,supplement,False
2026-07-01,化工,603120,肯特催化,2.0,,383765250.0,0.057477477477477334,1,0.6338636363636363,0,0,0,0.436709090909091,False,高潮,supplement,False
2026-07-01,化工,002440,闰土股份,1.0,,692782195.15625,0.10588235294117654,1,0.6338636363636363,0,0,0,0.43270909090909093,False,高潮,supplement,False
2026-07-01,化工,000545,金浦钛业,1.0,,232292228.28125,0.11489361702127665,1,0.6338636363636363,0,0,0,0.40470909090909096,False,高潮,supplement,False
2026-07-01,化工,002971,和远气体,1.0,,2179841760.5,0.07843137254901955,1,0.6338636363636363,0,0,0,0.380709090909091,False,高潮,supplement,False
2026-07-01,化工,603505,金石资源,1.0,,1099889706.0,0.09211822660098523,1,0.6338636363636363,0,0,0,0.368709090909091,False,高潮,supplement,False
2026-07-01,化工,603948,建业股份,1.0,,84527249.0,0.10458333333333347,1,0.6338636363636363,0,0,0,0.34870909090909097,False,高潮,supplement,False
2026-07-01,化工,002455,百川股份,1.0,,325396420.53125,0.09999999999999987,1,0.6338636363636363,0,0,0,0.34070909090909096,False,高潮,supplement,False
2026-07-01,化工,600784,鲁银投资,1.0,,81761058.0,0.10339506172839497,1,0.6338636363636363,0,0,0,0.31270909090909094,False,高潮,supplement,False
2026-07-01,机器人,001331,胜通能源,2.0,,861061302.9521484,0.1298961559482601,2,0.6202272727272726,0,0,0,0.6338287081339713,False,高潮,theme_leader,True
2026-07-01,机器人,300607,拓斯达,1.0,,2454412934.125,0.12505684402000905,2,0.6202272727272726,0,0,0,0.5001444976076556,True,高潮,supplement,False
2026-07-01,机器人,300345,华民股份,1.0,,656244771.0,0.19217687074829937,2,0.6202272727272726,0,0,0,0.495933971291866,True,高潮,supplement,False
2026-07-01,机器人,002747,埃斯顿,2.0,,2197218282.34375,0.052550628044091274,2,0.6202272727272726,0,0,0,0.4948813397129187,False,高潮,supplement,False
2026-07-01,机器人,300539,横河精密,1.0,,299972377.59375,0.19627998042094963,2,0.6202272727272726,0,0,0,0.46435502392344497,True,高潮,supplement,False
2026-07-01,机器人,301279,金道科技,1.0,,113967526.08007812,0.19963201471941128,2,0.6202272727272726,0,0,0,0.42435502392344504,True,高潮,supplement,False
2026-07-01,机器人,603725,天安新材,1.0,,271374643.0,0.1078431372549018,2,0.6202272727272726,0,0,0,0.4138287081339713,False,高潮,supplement,False
2026-07-01,机器人,002698,博实股份,1.0,,528279913.375,0.0993377483443707,2,0.6202272727272726,0,0,0,0.3927760765550239,False,高潮,supplement,False
2026-07-01,机器人,603131,上海沪工,1.0,,253916860.0,0.10312315851502651,2,0.6202272727272726,0,0,0,0.3654076555023924,False,高潮,supplement,False
2026-07-01,机器人,600826,兰生股份,1.0,,144139462.0,0.1038812785388128,2,0.6202272727272726,0,0,0,0.35909186602870813,False,高潮,supplement,False
2026-07-01,机器人,605189,富春染织,1.0,,83278273.0,0.1040799333888427,2,0.6202272727272726,0,0,0,0.34435502392344497,False,高潮,supplement,False
2026-07-01,机器人,603040,新坐标,1.0,,367371062.0,0.08746081504702197,2,0.6202272727272726,0,0,0,0.34224976076555025,False,高潮,supplement,False
2026-07-01,机器人,603166,福达股份,1.0,,223827898.0,0.10022438294689606,2,0.6202272727272726,0,0,0,0.3359339712918661,False,高潮,supplement,False
2026-07-01,机器人,001365,天海电子,1.0,,260156772.4375,0.0875471698113206,2,0.6202272727272726,0,0,0,0.3211971291866028,False,高潮,supplement,False
2026-07-01,机器人,002403,爱仕达,1.0,,98652650.0,0.101010101010101,2,0.6202272727272726,0,0,0,0.3211971291866028,False,高潮,supplement,False
2026-07-01,机器人,603666,亿嘉和,1.0,,331876993.0,0.08499999999999996,2,0.6202272727272726,0,0,0,0.31488133971291865,False,高潮,supplement,False
2026-07-01,机器人,600845,宝信软件,1.0,,357177686.0,0.05235903337169168,2,0.6202272727272726,0,0,0,0.3022497607655502,False,高潮,supplement,False
2026-07-01,机器人,603758,秦安股份,1.0,,63683104.0,0.09587513935340009,2,0.6202272727272726,0,0,0,0.2727760765550239,False,高潮,supplement,False
2026-07-01,机器人,002232,启明信息,1.0,,55610995.8984375,0.0874635568513118,2,0.6202272727272726,0,0,0,0.2433023923444976,False,高潮,supplement,False
2026-07-01,算力硬件,600673,东阳光,1.0,,4257665909.0,0.10268656716417901,3,0.5215909090909091,0,0,0,0.5417272727272727,False,高潮,theme_leader,False
2026-07-01,算力硬件,002929,润建股份,2.0,,2919174549.0,0.070264765784114,3,0.5215909090909091,0,0,0,0.516012987012987,False,高潮,supplement,False
2026-07-01,算力硬件,605289,罗曼股份,1.0,,538825293.0,0.10000000000000009,3,0.5215909090909091,0,0,0,0.4445844155844156,False,高潮,supplement,False
2026-07-01,算力硬件,002881,美格智能,1.0,,567464317.625,0.09989023051591661,3,0.5215909090909091,0,0,0,0.43887012987012997,False,高潮,supplement,False
2026-07-01,算力硬件,003007,直真科技,1.0,,197404769.078125,0.0997075245945227,3,0.5215909090909091,0,0,0,0.3417272727272727,False,高潮,supplement,False
2026-07-01,算力硬件,002123,梦网科技,1.0,,276871450.25,0.09556786703601117,3,0.5215909090909091,0,0,0,0.33601298701298704,False,高潮,supplement,False
2026-07-01,算力硬件,002313,日海智能,1.0,,42994072.0,0.012578616352201255,3,0.5215909090909091,0,0,0,0.23315584415584417,False,高潮,supplement,False
2026-07-01,半导体,688728,格科微,2.0,,4298404940.0,0.12222222222222223,4,0.5111363636363635,0,0,0,0.6323194805194805,True,高潮,theme_leader,False
2026-07-01,半导体,688571,杭华股份,1.0,,300493710.0,0.19999999999999996,4,0.5111363636363635,0,0,0,0.4523194805194805,True,高潮,follower,False
2026-07-01,半导体,600076,康欣新材,2.0,,88679897.0,0.04597701149425282,4,0.5111363636363635,0,0,0,0.4094623376623377,False,高潮,follower,False
2026-07-01,半导体,002930,宏川智慧,1.0,,325110243.46875,0.04979253112033177,4,0.5111363636363635,0,0,0,0.3894623376623377,False,高潮,follower,False
2026-07-01,半导体,000733,振华科技,1.0,,848977974.71875,0.004838709677419395,4,0.5111363636363635,0,0,0,0.35517662337662337,False,高潮,follower,False
2026-07-01,半导体,603353,和顺石油,1.0,,278550545.0,0.11269088994207488,4,0.5111363636363635,0,0,0,0.3494623376623377,False,高潮,follower,False
2026-07-01,半导体,002559,亚威股份,1.0,,289025349.0,0.0,4,0.5111363636363635,0,0,0,0.2580337662337662,False,高潮,follower,False
2026-07-01,地产,600641,先导基电,2.0,,5470812443.0,0.06509594364828764,5,0.4943181818181818,0,0,0,0.5128787878787879,False,高潮,theme_leader,False
2026-07-01,地产,603725,天安新材,1.0,,271374643.0,0.1078431372549018,5,0.4943181818181818,0,0,0,0.5128787878787879,False,高潮,follower,False
2026-07-01,地产,600724,宁波富达,1.0,,83593665.0,0.09411764705882364,5,0.4943181818181818,0,0,0,0.3928787878787879,False,高潮,follower,False
2026-07-01,地产,000863,三湘印象,1.0,,138295054.875,0.07943925233644866,5,0.4943181818181818,0,0,0,0.38621212121212123,False,高潮,follower,False
2026-07-01,地产,600658,电子城,1.0,,62962261.0,0.09946236559139776,5,0.4943181818181818,0,0,0,0.3728787878787879,False,高潮,follower,False
2026-07-01,地产,600665,天地源,1.0,,78204040.0,0.07796610169491514,5,0.4943181818181818,0,0,0,0.29954545454545456,False,高潮,follower,False
2026-07-01,金融概念,300561,汇金科技,1.0,,573093872.0,0.19886765746638368,6,0.48068181818181815,0,0,0,0.5184545454545455,True,高潮,theme_leader,False
2026-07-01,金融概念,600783,鲁信创投,2.0,,1045738743.0,0.08465346534653473,6,0.48068181818181815,0,0,0,0.5034545454545455,False,高潮,capacity_core,False
2026-07-01,金融概念,002670,国盛证券,1.0,,523551177.84375,0.10704483074107962,6,0.48068181818181815,0,0,0,0.4484545454545455,False,高潮,follower,False
2026-07-01,金融概念,600857,宁波中百,1.0,,278312033.0,0.10936708860759503,6,0.48068181818181815,0,0,0,0.4134545454545455,False,高潮,follower,False
2026-07-01,金融概念,002423,中粮资本,1.0,,358969329.43359375,0.1009732360097324,6,0.48068181818181815,0,0,0,0.3534545454545455,False,高潮,follower,False
2026-07-01,金融概念,600826,兰生股份,1.0,,144139462.0,0.1038812785388128,6,0.48068181818181815,0,0,0,0.34345454545454546,False,高潮,follower,False
2026-07-01,金融概念,600446,金证股份,1.0,,330645527.0,0.1003976143141152,6,0.48068181818181815,0,0,0,0.3084545454545455,False,高潮,follower,False
2026-07-01,金融概念,600784,鲁银投资,1.0,,81761058.0,0.10339506172839497,6,0.48068181818181815,0,0,0,0.2984545454545455,False,高潮,follower,False
2026-07-01,农业,001313,粤海饲料,1.0,,192517190.0,0.11111111111111116,7,0.4770454545454545,0,0,0,0.4681636363636364,False,高潮,theme_leader,False
2026-07-01,农业,603363,傲农生物,1.0,,195180657.0,0.10074626865671643,7,0.4770454545454545,0,0,0,0.4641636363636364,False,高潮,follower,False
2026-07-01,农业,603166,福达股份,1.0,,223827898.0,0.10022438294689606,7,0.4770454545454545,0,0,0,0.4601636363636364,False,高潮,follower,False
2026-07-01,农业,002124,天邦食品,1.0,,304650824.25,0.09952606635071093,7,0.4770454545454545,0,0,0,0.43616363636363636,False,高潮,follower,False
2026-07-01,农业,300175,朗源股份,1.0,,117640497.6875,0.18297872340425525,7,0.4770454545454545,0,0,0,0.42416363636363635,True,高潮,elastic_core,False
2026-07-01,农业,600975,新五丰,1.0,,128451596.0,0.09976798143851529,7,0.4770454545454545,0,0,0,0.37616363636363637,False,高潮,follower,False
2026-07-01,农业,000876,新希望,1.0,,547718065.546875,0.0883280757097793,7,0.4770454545454545,0,0,0,0.3721636363636364,False,高潮,capacity_core,False
2026-07-01,农业,002840,华统股份,1.0,,179956319.2001953,0.09863013698630141,7,0.4770454545454545,0,0,0,0.3521636363636364,False,高潮,follower,False
2026-07-01,农业,002982,湘佳股份,1.0,,125763135.67773438,0.09014084507042242,7,0.4770454545454545,0,0,0,0.2801636363636364,False,高潮,follower,False
2026-07-01,农业,002548,金新农,1.0,,111021061.02832031,0.09729729729729719,7,0.4770454545454545,0,0,0,0.2681636363636364,False,高潮,follower,False
2026-07-01,医药,688553,汇宇制药,1.0,,455217324.0,0.1925233644859814,8,0.44977272727272727,0,0,0,0.5239818181818183,True,高潮,theme_leader,False
2026-07-01,医药,688247,宣泰医药,1.0,,114095737.0,0.19946808510638303,8,0.44977272727272727,0,0,0,0.46798181818181817,True,高潮,follower,False
2026-07-01,医药,002826,易明医药,1.0,,128213048.0,0.10494652406417115,8,0.44977272727272727,0,0,0,0.4199818181818182,False,高潮,follower,False
2026-07-01,医药,603567,珍宝岛,1.0,,151595538.0,0.0855855855855856,8,0.44977272727272727,0,0,0,0.3719818181818182,False,高潮,follower,False
2026-07-01,医药,603351,威尔药业,1.0,,88365363.0,0.09502446982055468,8,0.44977272727272727,0,0,0,0.3159818181818182,False,高潮,follower,False
2026-07-01,股权转让,000536,华映科技,1.0,,376807608.25,0.11818181818181817,9,0.3511363636363636,0,0,0,0.5630909090909091,False,高潮,theme_leader,False
2026-07-01,股权转让,603499,翔港科技,1.0,,122638619.0,0.10038022813688219,9,0.3511363636363636,0,0,0,0.4330909090909092,False,高潮,follower,False
2026-07-01,股权转让,000863,三湘印象,1.0,,138295054.875,0.07943925233644866,9,0.3511363636363636,0,0,0,0.42309090909090913,False,高潮,follower,False
2026-07-01,股权转让,002313,日海智能,1.0,,42994072.0,0.012578616352201255,9,0.3511363636363636,0,0,0,0.2930909090909091,False,高潮,follower,False
2026-07-01,并购重组,000795,英洛华,1.0,,327937006.125,0.10440835266821358,10,0.3352272727272727,0,0,0,0.5001515151515152,False,高潮,theme_leader,False
2026-07-01,并购重组,605289,罗曼股份,1.0,,538825293.0,0.10000000000000009,10,0.3352272727272727,0,0,0,0.49348484848484847,False,高潮,capacity_core,False
2026-07-01,并购重组,603137,恒尚节能,2.0,,7285760.0,0.0,10,0.3352272727272727,0,0,0,0.3834848484848485,False,高潮,follower,False
2026-07-01,并购重组,600793,宜宾纸业,1.0,,104958899.0,0.09883720930232576,10,0.3352272727272727,0,0,0,0.35348484848484846,False,高潮,follower,False
2026-07-01,并购重组,603014,威高血净,1.0,,125130275.0,0.06824925816023719,10,0.3352272727272727,0,0,0,0.3468181818181818,False,高潮,follower,False
2026-07-01,并购重组,002635,安洁科技,1.0,,128712284.0,0.0,10,0.3352272727272727,0,0,0,0.32348484848484843,False,高潮,follower,False
2026-07-01,基础建设,301279,金道科技,1.0,,113967526.08007812,0.19963201471941128,11,0.3125,0,0,0,0.525,True,高潮,theme_leader,False
2026-07-01,基础建设,605155,西大门,1.0,,48391583.0,0.10152284263959377,11,0.3125,0,0,0,0.3950000000000001,False,高潮,follower,False
2026-07-01,基础建设,603137,恒尚节能,2.0,,7285760.0,0.0,11,0.3125,0,0,0,0.395,False,高潮,follower,False
2026-07-01,基础建设,000068,华控赛格,1.0,,60256477.0,0.09122807017543844,11,0.3125,0,0,0,0.385,False,高潮,follower,False
2026-07-02,地产,600641,先导基电,3.0,09:31,3282307774.0,0.10011402508551881,1,0.5925,0,0,1,0.8874000000000001,False,退潮,theme_leader,True
2026-07-02,地产,002596,海南瑞泽,1.0,09:47,78125303.5625,0.09863945578231292,1,0.5925,0,0,0,0.5274,False,退潮,switch_pioneer,False
2026-07-02,基础建设,603137,恒尚节能,3.0,09:31,5684080.0,0.09978917779339413,2,0.5158928571428572,0,0,2,0.6546047619047619,False,退潮,theme_leader,False
2026-07-02,基础建设,300163,先锋新材,1.0,09:59,213434583.5,0.2003710575139146,2,0.5158928571428572,0,0,0,0.6479380952380953,True,退潮,switch_pioneer,False
2026-07-02,基础建设,603273,天元智能,1.0,09:44,47937462.0,0.10038022813688219,2,0.5158928571428572,1,1,2,0.6412714285714285,False,退潮,switch_pioneer,False
2026-07-02,基础建设,600815,厦工股份,1.0,09:46,114836820.0,0.09885931558935379,2,0.5158928571428572,0,0,1,0.4946047619047619,False,退潮,switch_pioneer,False
2026-07-02,基础建设,603338,浙江鼎力,1.0,13:01,475257072.0,0.09999999999999987,2,0.5158928571428572,0,0,0,0.4479380952380952,False,退潮,switch_pioneer,False
2026-07-02,基础建设,603638,艾迪精密,1.0,10:22,493523218.0,0.09991496598639471,2,0.5158928571428572,0,0,0,0.4412714285714286,False,退潮,switch_pioneer,False
2026-07-02,医药,002826,易明医药,2.0,09:32,127258206.0,0.09981851179673318,3,0.5125000000000001,0,0,1,0.7110000000000001,False,退潮,theme_leader,False
2026-07-02,医药,600630,龙头股份,1.0,09:48,533379997.0,0.09979423868312742,3,0.5125000000000001,0,0,0,0.6010000000000001,False,退潮,switch_pioneer,False
2026-07-02,医药,002020,京新药业,1.0,09:31,144910404.34375,0.0997749437359341,3,0.5125000000000001,1,1,2,0.551,False,退潮,switch_pioneer,False
2026-07-02,医药,002693,双成药业,1.0,13:45,369980385.875,0.10000000000000009,3,0.5125000000000001,0,0,0,0.501,False,退潮,switch_pioneer,False
2026-07-02,机器人,002931,锋龙股份,1.0,09:58,992114077.6875,0.10000000000000009,4,0.4982142857142856,2,2,5,0.7009097744360901,False,退潮,theme_leader,False
2026-07-02,机器人,603273,天元智能,1.0,09:44,47937462.0,0.10038022813688219,4,0.4982142857142856,1,1,4,0.6472255639097744,False,退潮,follower,False
2026-07-02,机器人,002979,雷赛智能,1.0,09:31,224566769.6640625,0.10003479471120391,4,0.4982142857142856,2,2,4,0.6409097744360902,False,退潮,follower,False
2026-07-02,机器人,605189,富春染织,2.0,13:35,357035078.0,0.10030165912518862,4,0.4982142857142856,0,1,1,0.6377518796992481,False,退潮,follower,False
2026-07-02,机器人,301008,宏昌科技,1.0,10:09,527877775.4765625,0.19992484028560686,4,0.4982142857142856,1,2,3,0.6240676691729323,True,退潮,elastic_core,False
2026-07-02,机器人,603286,日盈电子,1.0,09:33,146661351.0,0.10006373486297004,4,0.4982142857142856,1,1,3,0.6177518796992482,False,退潮,follower,False
2026-07-02,机器人,603897,长城科技,1.0,09:36,218890127.0,0.09997059688326959,4,0.4982142857142856,0,1,2,0.5503834586466165,False,退潮,follower,False
2026-07-02,机器人,603926,铁流股份,1.0,09:47,71381687.0,0.09994288977727006,4,0.4982142857142856,0,0,3,0.5188045112781955,False,退潮,follower,False
2026-07-02,机器人,605055,迎丰股份,1.0,09:59,76568929.0,0.09970384995064152,4,0.4982142857142856,1,2,4,0.4956466165413534,False,退潮,follower,False
2026-07-02,机器人,603608,天创时尚,1.0,11:11,764311581.0,0.10013117621337986,4,0.4982142857142856,0,0,0,0.4598571428571429,False,退潮,follower,False
2026-07-02,机器人,000700,模塑科技,1.0,10:10,1877232199.375,0.09973924380704058,4,0.4982142857142856,0,1,2,0.4409097744360902,False,退潮,capacity_core,False
2026-07-02,机器人,603416,信捷电气,1.0,10:03,306766718.0,0.0999448833363954,4,0.4982142857142856,0,2,4,0.43669924812030075,False,退潮,follower,False
2026-07-02,机器人,603135,中重科技,1.0,13:02,324640302.0,0.10016025641025639,4,0.4982142857142856,0,0,0,0.4303834586466166,False,退潮,follower,False
2026-07-02,机器人,300695,兆丰股份,1.0,14:16,209819978.25,0.19996024647187438,4,0.4982142857142856,0,0,0,0.4303834586466166,True,退潮,follower,False
2026-07-02,机器人,603337,杰克科技,1.0,10:16,217562265.0,0.10013908205841426,4,0.4982142857142856,0,1,1,0.4261729323308271,False,退潮,follower,False
2026-07-02,机器人,603338,浙江鼎力,1.0,13:01,475257072.0,0.09999999999999987,4,0.4982142857142856,1,1,1,0.41143609022556393,False,退潮,follower,False
2026-07-02,机器人,600480,凌云股份,1.0,13:45,328619257.0,0.10000000000000009,4,0.4982142857142856,0,0,0,0.37038345864661654,False,退潮,follower,False
2026-07-02,机器人,001319,铭科精技,1.0,10:46,88449371.09375,0.10009960159362552,4,0.4982142857142856,0,0,0,0.3398571428571429,False,退潮,follower,False
2026-07-02,机器人,603638,艾迪精密,1.0,10:22,493523218.0,0.09991496598639471,4,0.4982142857142856,0,0,0,0.33775187969924814,False,退潮,follower,False
2026-07-02,化工,002971,和远气体,2.0,09:41,1717412513.6484375,0.09999999999999987,5,0.4900000000000001,0,1,1,0.6717000000000001,False,退潮,theme_leader,False
2026-07-02,化工,002998,优彩资源,1.0,09:31,74079174.5,0.1007194244604317,5,0.4900000000000001,0,2,3,0.6367,False,退潮,follower,False
2026-07-02,化工,603505,金石资源,2.0,11:22,2514932728.0,0.10013531799729347,5,0.4900000000000001,0,0,0,0.5917,False,退潮,follower,False
2026-07-02,化工,601678,滨化股份,1.0,09:51,1712148041.0,0.10000000000000009,5,0.4900000000000001,0,0,2,0.5767,False,退潮,follower,False
2026-07-02,化工,002427,尤夫股份,1.0,09:40,194084261.03125,0.09958506224066377,5,0.4900000000000001,1,1,2,0.5067,False,退潮,follower,False
2026-07-02,化工,605020,永和股份,1.0,11:20,2934174467.0,0.10002273243919069,5,0.4900000000000001,1,1,1,0.46170000000000005,False,退潮,capacity_core,False
2026-07-02,化工,301019,宁波色母,1.0,10:02,105273712.1328125,0.20011148272017842,5,0.4900000000000001,1,1,1,0.4417,True,退潮,elastic_core,False
2026-07-02,化工,001378,德冠新材,1.0,10:06,110444473.8149414,0.10010822510822504,5,0.4900000000000001,0,0,0,0.3467,False,退潮,follower,False
2026-07-02,股权转让,000536,华映科技,2.0,09:52,631924449.125,0.10027100271002709,6,0.47482142857142856,0,1,1,0.824652380952381,False,退潮,theme_leader,False
2026-07-02,股权转让,002931,锋龙股份,1.0,09:58,992114077.6875,0.10000000000000009,6,0.47482142857142856,0,0,0,0.5979857142857143,False,退潮,capacity_core,False
2026-07-02,股权转让,000890,法尔胜,1.0,09:36,130802792.0,0.10000000000000009,6,0.47482142857142856,0,0,1,0.5313190476190476,False,退潮,follower,False
2026-07-02,通信,301092,争光股份,2.0,09:34,540178685.1875,0.20004074149521278,7,0.42125,1,1,2,0.8603666666666666,True,退潮,theme_leader,False
2026-07-02,通信,000890,法尔胜,1.0,09:36,130802792.0,0.10000000000000009,7,0.42125,0,0,1,0.5603666666666667,False,退潮,follower,False
2026-07-02,通信,603928,兴业股份,1.0,09:48,796338375.0,0.09999999999999987,7,0.42125,0,0,0,0.5603666666666667,False,退潮,capacity_core,False
2026-07-02,AI应用,300071,福石控股,1.0,09:33,708058139.75,0.19891008174386937,8,0.37625,0,0,1,0.7261000000000001,True,退潮,theme_leader,False
2026-07-02,AI应用,002354,天娱数科,1.0,09:31,1057139767.0625,0.09999999999999987,8,0.37625,3,3,4,0.6781,False,退潮,capacity_core,False
2026-07-02,AI应用,000892,欢瑞世纪,1.0,09:33,73808721.19921875,0.10144927536231862,8,0.37625,0,0,1,0.6221000000000001,False,退潮,follower,False
2026-07-02,AI应用,002995,天地在线,1.0,09:33,125592607.2890625,0.10005589714924534,8,0.37625,0,0,1,0.5741,False,退潮,follower,False
2026-07-02,AI应用,002798,帝欧水华,1.0,09:47,72393705.25,0.10099009900990086,8,0.37625,0,0,0,0.5101000000000001,False,退潮,follower,False
2026-07-02,服装家纺,605189,富春染织,2.0,13:35,357035078.0,0.10030165912518862,9,0.35000000000000003,0,0,0,0.5880000000000001,False,退潮,theme_leader,False
2026-07-02,服装家纺,600630,龙头股份,1.0,09:48,533379997.0,0.09979423868312742,9,0.35000000000000003,0,0,1,0.5413333333333334,False,退潮,follower,False
2026-07-02,服装家纺,002674,兴业科技,1.0,13:32,1113410654.75,0.10007788161993769,9,0.35000000000000003,1,1,1,0.5013333333333333,False,退潮,capacity_core,False
2026-07-02,服装家纺,603608,天创时尚,1.0,11:11,764311581.0,0.10013117621337986,9,0.35000000000000003,0,0,0,0.4680000000000001,False,退潮,follower,False
2026-07-02,服装家纺,605055,迎丰股份,1.0,09:59,76568929.0,0.09970384995064152,9,0.35000000000000003,0,0,0,0.388,False,退潮,follower,False
2026-07-02,服装家纺,002029,七匹狼,1.0,13:10,257295470.296875,0.09987195902688861,9,0.35000000000000003,0,0,0,0.32133333333333336,False,退潮,follower,False
2026-07-02,农业,001313,粤海饲料,2.0,13:02,275166971.0,0.10000000000000009,10,0.3385714285714286,1,1,1,0.5670857142857143,False,退潮,theme_leader,False
2026-07-02,农业,603717,天域生物,1.0,09:45,96652920.0,0.1008264462809918,10,0.3385714285714286,0,0,0,0.5670857142857143,False,退潮,follower,False
2026-07-02,农业,002258,利尔化学,1.0,13:05,429943211.46875,0.10023866348448696,10,0.3385714285714286,0,0,0,0.47708571428571434,False,退潮,capacity_core,False
2026-07-02,农业,002696,百洋股份,1.0,14:15,184459470.0,0.09941520467836251,10,0.3385714285714286,0,0,0,0.2970857142857143,False,退潮,follower,False
2026-07-03,机器人,002979,雷赛智能,2.0,09:31,383958020.5,0.09995255416732562,1,0.6725,4,6,11,0.7742651162790698,False,修复,theme_leader,True
2026-07-03,机器人,002249,大洋电机,1.0,09:46,561862370.75,0.10039630118890353,1,0.6725,1,1,4,0.7407767441860466,False,修复,supplement,False
2026-07-03,机器人,300912,凯龙高科,1.0,09:46,235836949.39453125,0.19999999999999996,1,0.6725,1,1,4,0.7203116279069768,True,修复,supplement,False
2026-07-03,机器人,002747,埃斯顿,1.0,09:35,5508068581.1875,0.10000000000000009,1,0.6725,4,5,9,0.7063581395348837,False,修复,supplement,False
2026-07-03,机器人,002434,万里扬,1.0,10:00,183993572.75,0.10066006600660082,1,0.6725,1,5,6,0.6821720930232558,False,修复,supplement,False
2026-07-03,机器人,600376,首开股份,1.0,09:31,141211794.0,0.10115606936416177,1,0.6725,4,6,11,0.6728697674418604,False,修复,supplement,False
2026-07-03,机器人,603165,荣晟环保,1.0,09:57,149456280.0,0.10029940119760483,1,0.6725,1,3,7,0.6486837209302325,False,修复,supplement,False
2026-07-03,机器人,603211,晋拓股份,1.0,09:37,271229390.0,0.10009182736455458,1,0.6725,0,4,6,0.647753488372093,False,修复,supplement,False
2026-07-03,机器人,002148,北纬科技,1.0,09:31,45711641.0625,0.10067114093959728,1,0.6725,4,6,11,0.6421720930232558,False,修复,supplement,False
2026-07-03,机器人,603178,圣龙股份,1.0,09:46,89144364.0,0.10035087719298241,1,0.6725,1,1,4,0.6393813953488372,False,修复,supplement,False
2026-07-03,机器人,603286,日盈电子,2.0,10:09,395752291.0,0.10003862495171889,1,0.6725,3,3,6,0.6365906976744187,False,修复,supplement,False
2026-07-03,机器人,300718,长盛轴承,1.0,13:13,2142139222.125,0.1999689247980112,1,0.6725,0,3,3,0.6338,True,修复,supplement,False
2026-07-03,机器人,300580,贝斯特,1.0,13:05,1078714717.7890625,0.20018492834026813,1,0.6725,4,5,8,0.6328697674418605,True,修复,supplement,False
2026-07-03,机器人,002765,蓝黛科技,1.0,09:51,155027863.0,0.10013908205841449,1,0.6725,0,2,7,0.6198465116279069,False,修复,supplement,False
2026-07-03,机器人,605068,明新旭腾,1.0,09:36,33055802.0,0.10017271157167529,1,0.6725,2,6,7,0.5965906976744186,False,修复,supplement,False
2026-07-03,机器人,301596,瑞迪智驱,1.0,13:10,488549443.8232422,0.19996248358656898,1,0.6725,1,3,4,0.591939534883721,True,修复,supplement,False
2026-07-03,机器人,002520,日发精机,1.0,09:36,510923902.5625,0.09971509971509973,1,0.6725,2,6,7,0.5882186046511628,False,修复,supplement,False
2026-07-03,机器人,600580,卧龙电驱,1.0,10:03,2920380459.0,0.10014727540500723,1,0.6725,1,5,5,0.5724046511627907,False,修复,supplement,False
2026-07-03,机器人,601177,杭齿前进,1.0,09:44,161851253.0,0.099923136049193,1,0.6725,3,4,7,0.567753488372093,False,修复,supplement,False
2026-07-03,机器人,605189,富春染织,3.0,13:19,355904535.0,0.10006854009595623,1,0.6725,1,1,1,0.5635674418604651,False,修复,follower,False
2026-07-03,机器人,601689,拓普集团,1.0,13:10,5223504556.0,0.10008810572687232,1,0.6725,1,3,4,0.5612418604651163,False,修复,supplement,False
2026-07-03,机器人,001306,夏厦精密,1.0,09:37,93723150.75,0.09993048314216191,1,0.6725,0,4,6,0.5500790697674418,False,修复,supplement,False
2026-07-03,机器人,301499,维科精密,1.0,13:46,292465315.95703125,0.20000000000000018,1,0.6725,1,1,2,0.539846511627907,True,修复,supplement,False
2026-07-03,机器人,002067,景兴纸业,1.0,09:34,222455957.9970703,0.09947643979057608,1,0.6725,5,6,10,0.5351953488372093,False,修复,supplement,False
2026-07-03,机器人,002850,科达利,1.0,10:12,1953519080.2109375,0.10000000000000009,1,0.6725,0,0,3,0.5240325581395349,False,修复,supplement,False
2026-07-03,机器人,603915,国茂股份,1.0,13:09,236509936.0,0.10020590253946482,1,0.6725,4,6,7,0.5119395348837209,False,修复,supplement,False
2026-07-03,机器人,002896,中大力德,1.0,10:10,1701460110.78125,0.0999486125385407,1,0.6725,1,1,4,0.5063581395348837,False,修复,supplement,False
2026-07-03,机器人,301199,迈赫股份,1.0,14:06,207344827.96875,0.20022560631697695,1,0.6725,1,1,1,0.4868232558139535,True,修复,supplement,False
2026-07-03,机器人,600592,龙溪股份,1.0,13:19,352708386.0,0.10034129692832772,1,0.6725,1,1,1,0.4654279069767442,False,修复,supplement,False
2026-07-03,机器人,600143,金发科技,1.0,11:25,2008422591.0,0.10025873221216042,1,0.6725,0,0,0,0.4635674418604651,False,修复,supplement,False
2026-07-03,机器人,603466,风语筑,1.0,13:23,1014371450.0,0.10028382213812681,1,0.6725,0,0,0,0.4533348837209302,False,修复,supplement,False
