date,source_id,raw_theme,canonical_theme,source_theme_count,code,stock_name,source_seal_time,risk_flag,trade_effective_date,availability_confidence,github_tradeable_match,mapping_scope,unmatched_reason
2026-07-02,yyqyx_limitup,地产链,地产,6,000838,*ST发展,09:41,True,2026-07-03,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-02,yyqyx_limitup,通信,通信,6,000909,*ST数源,09:44,True,2026-07-03,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-02,yyqyx_limitup,通信,通信,6,002547,*ST春兴,09:25,True,2026-07-03,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-02,yyqyx_limitup,通信,通信,6,603559,中通国脉,10:00,False,2026-07-03,medium_archive_membership,False,formal_nonrisk_universe,no_same_day_eligible_github_price_evidence
2026-07-02,yyqyx_limitup,ST摘帽,ST摘帽,5,603559,中通国脉,10:00,False,2026-07-03,medium_archive_membership,False,formal_nonrisk_universe,no_same_day_eligible_github_price_evidence
2026-07-02,yyqyx_limitup,ST摘帽,ST摘帽,5,000656,金科股份,09:25,False,2026-07-03,medium_archive_membership,False,formal_nonrisk_universe,no_same_day_eligible_github_price_evidence
2026-07-02,yyqyx_limitup,ST摘帽,ST摘帽,5,603580,艾艾精工,10:03,False,2026-07-03,medium_archive_membership,False,formal_nonrisk_universe,no_same_day_eligible_github_price_evidence
2026-07-02,yyqyx_limitup,ST摘帽,ST摘帽,5,000972,中基健康,10:03,False,2026-07-03,medium_archive_membership,False,formal_nonrisk_universe,no_same_day_eligible_github_price_evidence
2026-07-02,yyqyx_limitup,ST摘帽,ST摘帽,5,603261,立航科技,10:25,False,2026-07-03,medium_archive_membership,False,formal_nonrisk_universe,no_same_day_eligible_github_price_evidence
2026-07-02,yyqyx_limitup,医药,医药,5,002102,ST能特,09:45,True,2026-07-03,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,机器人概念,机器人,42,000595,宝塔实业,09:25,False,2026-07-06,medium_archive_membership,False,formal_nonrisk_universe,no_same_day_eligible_github_price_evidence
2026-07-03,yyqyx_limitup,机器人概念,机器人,42,603378,*ST亚士,11:23,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,002360,ST同德,09:30,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,000909,*ST数源,09:30,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,000711,ST京蓝,09:31,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,603828,*ST利达,09:25,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,603557,*ST起步,09:25,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,000639,ST西王,09:32,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,601010,ST文峰,09:33,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
